feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
3789341,9039053330,82425179,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,16-08-2023
8064104,3091360904,59252433,4,"Overall good experience, thank you!",Delivery,Positive,16-06-2024
1252726,6821938492,90346920,4,"Overall good experience, thank you!",Delivery,Positive,06-09-2023
7032053,4553785640,94486311,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,13-08-2024
4351782,4005611015,5763963,3,I had a bad experience.,Product Quality,Negative,30-03-2024
2613579,8480910658,73799927,4,"Overall good experience, thank you!",Product Quality,Positive,28-08-2023
1438649,1922667245,66252737,5,Highly recommended!,Product Quality,Positive,24-09-2023
7888565,379758677,54139038,3,Items were missing from my order.,Product Quality,Negative,26-12-2023
8993487,4903380842,71229024,1,The packaging was poor.,Delivery,Negative,03-06-2024
7394180,9244122658,1588560,5,"Overall good experience, thank you!",App Experience,Positive,12-03-2024
6412617,5054410467,49147776,4,The product met my expectations.,Product Quality,Neutral,01-07-2023
6198175,9877212995,30065862,1,Customer service was not helpful.,Delivery,Negative,04-05-2024
9766355,8375236356,22974816,3,The order was incorrect.,Delivery,Negative,22-09-2023
5492087,2652063230,24144240,4,"Average experience, could improve.",Customer Service,Neutral,22-11-2023
7607345,7258243894,72797175,5,Items were in perfect condition.,Delivery,Positive,14-07-2024
3115449,5980648426,23982977,2,The order was incorrect.,Customer Service,Negative,15-12-2023
2811451,365104159,19581959,3,Taste was not as expected.,App Experience,Negative,27-11-2023
8731726,7038005775,49617531,4,The product met my expectations.,Product Quality,Neutral,02-07-2023
5710913,1456792223,80875034,3,"It was okay, nothing special.",Customer Service,Neutral,13-08-2024
3219052,6673964264,34526442,3,The product met my expectations.,Delivery,Neutral,18-10-2024
974795,5780280518,74230420,2,Not worth the price I paid.,Customer Service,Negative,23-08-2024
7565756,6220137166,16485871,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,09-12-2023
3219006,2615887425,18465047,5,Good selection of products.,Customer Service,Positive,28-10-2023
3005557,5610987488,85626346,5,"Overall good experience, thank you!",Product Quality,Positive,14-08-2023
4150095,6038240765,48002829,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,27-05-2023
1503251,5004974422,83660688,5,Great prices and fast delivery!,Customer Service,Positive,03-07-2023
7376219,2349863203,20310720,4,Very happy with the service!,Delivery,Positive,20-12-2023
2313608,9487956261,62600289,5,"Excellent quality, will buy again!",Product Quality,Positive,25-07-2023
8268690,7169945062,32830199,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,14-06-2023
2128705,5393866026,13164195,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,10-04-2023
445517,7266772806,79942821,1,Very disappointed with the quality.,App Experience,Negative,06-09-2024
4055107,2411227007,46875863,2,Not worth the price I paid.,Delivery,Negative,09-06-2024
6100772,960728650,34526570,2,Delivery was late and I was unhappy.,App Experience,Negative,16-04-2023
5510018,2326500581,24308515,2,Customer service was not helpful.,App Experience,Negative,21-07-2024
5001104,9489310879,42989999,5,Very fresh and well-packaged.,Customer Service,Positive,15-10-2024
2940619,2341242955,8228843,2,Not worth the price I paid.,Customer Service,Negative,12-01-2024
9559017,1023485121,63310076,3,The product met my expectations.,Delivery,Neutral,11-02-2024
7129375,9742218709,83412446,3,The product met my expectations.,Product Quality,Neutral,25-09-2024
7580961,9039933820,69219122,5,"Overall good experience, thank you!",Delivery,Positive,09-12-2023
1278370,1391881327,50557979,1,Customer service was not helpful.,Customer Service,Negative,01-07-2024
4795324,3360648053,2584499,3,The order was incorrect.,Delivery,Negative,15-05-2023
4483833,9758418980,69219122,3,The product met my expectations.,Customer Service,Neutral,05-07-2023
4057033,9859459525,67952740,4,The product met my expectations.,Delivery,Neutral,13-07-2023
8698468,6924226309,62526567,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,27-09-2024
1143416,7672052920,20238921,1,Items were missing from my order.,App Experience,Negative,07-12-2023
1026588,4597359399,57967753,5,Very happy with the service!,App Experience,Positive,20-09-2024
3490538,665402174,51557673,3,"Average experience, could improve.",Delivery,Neutral,16-04-2024
8338891,3986082657,49152878,1,The packaging was poor.,App Experience,Negative,17-02-2024
3000338,4275746826,44410149,4,Customer service was very helpful.,Delivery,Positive,05-03-2024
5292502,525864604,33651554,4,"Average experience, could improve.",Delivery,Neutral,24-03-2024
1665925,4473658819,376144,3,The packaging was poor.,Customer Service,Negative,05-12-2023
1231699,8824559505,88553721,5,Items were in perfect condition.,Product Quality,Positive,14-08-2024
6226960,1824646473,51670882,1,Items were missing from my order.,Delivery,Negative,02-04-2023
231413,776389097,10797688,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,10-02-2024
4655561,4908634706,88223261,4,The product met my expectations.,App Experience,Neutral,15-10-2023
1323031,3516204561,64562786,3,The product met my expectations.,Customer Service,Neutral,09-09-2023
191717,9510792757,625395,1,Product was damaged during delivery.,Product Quality,Negative,04-11-2023
2977955,3504903228,31776996,4,Great prices and fast delivery!,Product Quality,Positive,30-06-2023
4376640,3438202422,43860025,4,Very fresh and well-packaged.,Customer Service,Positive,08-10-2023
6011954,3007616042,77869660,2,The packaging was poor.,Customer Service,Negative,14-07-2024
633398,4656199468,13581527,1,Taste was not as expected.,Delivery,Negative,29-10-2023
7594075,6994560237,96109948,5,Very happy with the service!,Customer Service,Positive,03-07-2024
872521,8442552565,12851610,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,05-11-2023
3422410,414299117,41008070,4,"It was okay, nothing special.",App Experience,Neutral,28-07-2023
1241527,8146956033,44888581,3,Very disappointed with the quality.,Customer Service,Negative,10-08-2024
7857610,7919748594,75213636,4,Very fresh and well-packaged.,App Experience,Positive,20-09-2024
4005586,7834171020,52915166,1,Items were missing from my order.,Product Quality,Negative,04-01-2024
2793107,3735968672,211163,4,Will definitely order again.,Customer Service,Positive,22-12-2023
8325609,3864051985,31776996,3,The product met my expectations.,Product Quality,Neutral,06-04-2024
4854840,8299074079,59930550,5,Good selection of products.,Customer Service,Positive,08-06-2024
9768670,891333736,96853930,5,Will definitely order again.,App Experience,Positive,24-09-2023
1808084,2874220576,99734256,2,The order was incorrect.,Delivery,Negative,04-10-2023
2521183,6375536946,94430842,3,The product met my expectations.,App Experience,Neutral,10-01-2024
1796471,1966054573,31389750,5,"Overall good experience, thank you!",App Experience,Positive,09-05-2023
9877604,1565942558,40858753,2,The packaging was poor.,App Experience,Negative,04-08-2024
743982,4624281313,11493380,1,Not worth the price I paid.,Product Quality,Negative,22-10-2024
4749424,6884010758,22210238,4,Items were in perfect condition.,Product Quality,Positive,27-04-2024
2540547,4351744653,9423628,3,Customer service was not helpful.,Customer Service,Negative,03-04-2023
6414140,8698000932,43519553,1,The order was incorrect.,Customer Service,Negative,28-05-2024
2694037,3844380421,6344345,3,"It was okay, nothing special.",Customer Service,Neutral,19-10-2023
7498989,7105842598,99707100,1,Not worth the price I paid.,Customer Service,Negative,24-08-2023
8467925,8993722297,69088723,1,Very disappointed with the quality.,Customer Service,Negative,04-07-2023
4821323,2929439019,63858550,2,Taste was not as expected.,Customer Service,Negative,28-10-2023
6426351,1661854320,79169760,1,Items were missing from my order.,Product Quality,Negative,28-09-2024
9119649,3082165628,49617892,1,Not worth the price I paid.,App Experience,Negative,02-05-2023
3678115,1745045814,88532418,5,Items were in perfect condition.,Product Quality,Positive,30-11-2023
3628101,813387880,92455970,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,08-07-2023
1478542,8189879400,66427343,5,Customer service was very helpful.,Customer Service,Positive,16-11-2023
7724959,8465045467,13604883,5,Great prices and fast delivery!,Customer Service,Positive,01-05-2024
4273988,9232350528,4055790,4,"Excellent quality, will buy again!",App Experience,Positive,03-10-2023
1138993,1728666371,23126356,4,The product met my expectations.,App Experience,Neutral,12-05-2024
4577854,6131815766,65514005,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,18-03-2023
1563690,6438773635,67302239,5,Customer service was very helpful.,Delivery,Positive,19-07-2024
3085567,6912676966,29324437,4,"Average experience, could improve.",Product Quality,Neutral,10-06-2023
9790734,2840314717,26432512,5,"Excellent quality, will buy again!",Customer Service,Positive,27-06-2023
268937,9508359721,3002538,4,"It was okay, nothing special.",App Experience,Neutral,24-08-2024
4167530,2244679313,4458329,3,"It was okay, nothing special.",Customer Service,Neutral,05-08-2024
3948338,9407544177,66310963,4,The product met my expectations.,Delivery,Neutral,03-11-2024
540592,2528398796,87889031,3,Not worth the price I paid.,Product Quality,Negative,07-04-2023
6686488,9464988762,13567338,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,02-10-2023
5820841,6373867899,66655397,5,Great prices and fast delivery!,Delivery,Positive,08-11-2023
382913,4028185110,4789829,4,"It was okay, nothing special.",Delivery,Neutral,25-04-2023
6988923,9717018638,73679086,3,"Average experience, could improve.",Delivery,Neutral,13-07-2024
2677176,4898477588,66766629,3,The order was incorrect.,Product Quality,Negative,15-02-2024
8224785,4723165081,29562254,3,"Average experience, could improve.",Product Quality,Neutral,02-02-2024
663206,2845954128,31324823,4,"Average experience, could improve.",Product Quality,Neutral,04-07-2024
7508992,23158044,31681710,4,"It was okay, nothing special.",Delivery,Neutral,19-05-2023
7693398,1486548042,13465850,1,The packaging was poor.,Customer Service,Negative,12-10-2023
833352,708351411,69762479,3,Not worth the price I paid.,Customer Service,Negative,16-10-2023
5012056,5512110908,40192266,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,22-11-2023
199155,2295441899,58644651,4,Items were in perfect condition.,Delivery,Positive,18-02-2024
3855515,4867173151,35885052,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,24-10-2023
6280160,4635037652,69925688,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,23-01-2024
5005454,2209259378,86995126,4,"It was okay, nothing special.",Customer Service,Neutral,23-12-2023
7777342,4079286483,22227829,4,Great prices and fast delivery!,App Experience,Positive,19-05-2023
8958720,9506078962,27336589,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,05-07-2024
3276632,6894691072,83577942,1,The packaging was poor.,Customer Service,Negative,22-03-2024
6397248,4481256065,66499992,3,I had a bad experience.,App Experience,Negative,04-04-2024
6397824,5050919809,46885873,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,13-05-2024
234514,1328085383,67538982,5,Very happy with the service!,App Experience,Positive,11-05-2023
5723311,5382246981,87266309,4,Good selection of products.,Customer Service,Positive,30-08-2023
1869090,5647827263,96171594,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,07-05-2024
9966788,9244268951,64316806,4,Items were in perfect condition.,Delivery,Positive,30-10-2023
8905833,6217777735,12059049,4,"Average experience, could improve.",Delivery,Neutral,22-07-2024
1411292,3682639473,99301505,4,"Overall good experience, thank you!",Delivery,Positive,21-11-2023
2074108,3859331666,23676689,4,Highly recommended!,Customer Service,Positive,02-07-2023
6640879,7971689217,64932019,4,Very happy with the service!,Product Quality,Positive,18-10-2023
2975338,6822492679,98540377,1,Product was damaged during delivery.,Product Quality,Negative,28-07-2023
3776189,7211194993,16561710,3,Not worth the price I paid.,Customer Service,Negative,04-09-2023
2800790,461485679,4594944,3,The order was incorrect.,Customer Service,Negative,08-08-2023
7514619,3209732414,87335844,3,The product met my expectations.,Customer Service,Neutral,18-04-2024
8647784,6537694730,75490147,5,Customer service was very helpful.,Customer Service,Positive,15-08-2024
8682044,7653097776,63184222,5,Will definitely order again.,Delivery,Positive,16-07-2023
6006567,4928556641,97475543,4,Very fresh and well-packaged.,Delivery,Positive,19-09-2023
2218002,5905518100,86995126,2,Delivery was late and I was unhappy.,App Experience,Negative,25-09-2023
